"id","created","updated","title","slug","active","affiliation_name","producer_name","actor","lat","lon","notes","disambiguation","county_name_id","location","location_accuracy","location_notes","location_source","email","website","location_verified","description","photo","address","telephone"
8834,"2018-04-28 21:51:00+00","2019-01-16 19:58:36.616664+00","XAC24F01","githiru_factory",False,"","Githiru Factory","Factory","-0.449845509","37.01516315","","",37,"0101000020E61000005BADB8DDF08142400C145AD144CADCBF","Verified","","WMS","","",False,NULL,"",NULL,NULL
8835,"2018-04-28 21:51:53.063871+00","2018-04-28 21:51:53.063889+00","XAC26","wachuri_fcs_ltd",False,"","Wachuri F.C.S. Ltd","Cooperative Society",NULL,NULL,"","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8836,"2018-04-28 21:51:53.069875+00","2018-04-28 21:51:53.069895+00","XAC26F01","wachuri_factory",False,"","Wachuri Factory","Factory",NULL,NULL,"","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8837,"2018-04-28 21:51:00+00","2019-01-16 19:59:31.849075+00","XAC27F01","mungaria_factory1",False,"","Mungaria Factory","Factory","-0.86508","36.94221","","XAB95F03",37,"0101000020E61000006AFB57569A784240C98E8D40BCAEEBBF","Proximity","Disambiguation","Kenya Schools","","",False,NULL,"",NULL,NULL
8838,"2018-04-28 21:51:00+00","2019-01-16 19:59:24.63277+00","XAC28F01","maara",False,"o","Maara","Factory","-0.2391292","37.6406532","",NULL,37,"0101000020E6100000F4098FEC00D24240E662C21EC99BCEBF","Proximity","Disambiguation","WMS","","",False,NULL,"",NULL,NULL
8839,"2018-04-28 21:51:00+00","2019-09-16 09:46:46.460696+00","XAC29","gachatha_fcs_ltd",False,"","Gachatha F.C.S. Ltd","Cooperative Society","-0.489456666666667","36.9446933333333",NULL,NULL,37,"0101000020E61000000E43D412E5784240043145C3A651DFBF","good","LimeSurvey","Lee Karimi","gathacafactory@gmail.com",NULL,True,"","producers/2019/09/16/gachatha.jpeg",NULL,NULL
8840,"2018-04-28 21:51:00+00","2019-01-16 19:58:36.963109+00","XAC31F01","gathaithi_factory2",False,"","Gathaithi Factory2","Factory","-0.510271222","37.0026764","","",37,"0101000020E61000004A3C45B357804240FF8E52502454E0BF","Verified","","WMS","","",False,NULL,"",NULL,NULL
8841,"2018-04-28 21:51:00+00","2019-01-16 19:59:25.715334+00","XAC32","giakanja_fcs_ltd",False,"","Giakanja F.C.S. Ltd","Cooperative Society","-0.45875949","36.94158669","","",37,"0101000020E61000000FF3A3E9857842409BE591C3505CDDBF","Proximity","","Town","","",False,NULL,"",NULL,NULL
8842,"2018-04-28 21:51:00+00","2019-01-16 19:59:25.702921+00","XAC32F01","giakanja_factory",False,"","Giakanja Factory","Factory","-0.45875949","36.94158669","","",37,"0101000020E61000000FF3A3E9857842409BE591C3505CDDBF","Proximity","","Town","","",False,NULL,"",NULL,NULL
8843,"2018-04-28 21:51:00+00","2019-01-16 19:58:36.982902+00","XAC34","gathaithi_fcs_ltd",False,"","Gathaithi F.C.S. Ltd","Cooperative Society","-0.510271222","37.0026764","","",37,"0101000020E61000004A3C45B357804240FF8E52502454E0BF","Verified","","WMS","","",False,NULL,"",NULL,NULL
8844,"2018-04-28 21:51:00+00","2019-01-16 19:58:36.939735+00","XAC34F01","gathaithi_factory1",False,"","Gathaithi Factory1","Factory","-0.510271222","37.0026764","","",37,"0101000020E61000004A3C45B357804240FF8E52502454E0BF","Verified","","WMS","","",False,NULL,"",NULL,NULL
8845,"2018-04-28 21:51:00+00","2019-01-16 19:59:25.994704+00","XAC36","gaaki_central",False,"","Gaaki central","Cooperative Society","-0.4929443","36.9931256","","",37,"0101000020E610000002695ABD1E7F4240A8F9CF3F668CDFBF","Proximity","","Sublocation","","",False,NULL,"",NULL,NULL
8846,"2018-04-28 21:51:53.13405+00","2018-04-28 21:51:53.134069+00","XAC40","new_gikaru_cgcs_ltd",False,"","New Gikaru C.G.C.S. Ltd","Cooperative Society",NULL,NULL,"","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8847,"2018-04-28 21:51:53.140195+00","2018-04-28 21:51:53.140213+00","XAC40F01","ichamara_factory",False,"","Ichamara Factory","Factory",NULL,NULL,"","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8848,"2018-04-28 21:51:00+00","2019-01-16 19:59:27.218271+00","XAC40F02","thangathi_factory_new_gikaru_cgcs_ltd",False,"","Thangathi Factory (New Gikaru C.G.C.S. Ltd)","Factory","-0.57614","37.13033","","",37,"0101000020E610000006D847A7AE904240AB5B3D27BD6FE2BF","Proximity","","Kenya Schools","","",False,NULL,"",NULL,NULL
8849,"2018-04-28 21:51:53.155277+00","2018-04-28 21:51:53.155309+00","XAC40F03","mutwewathi_factory",False,"","Mutwewathi Factory","Factory",NULL,NULL,"","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8850,"2018-04-28 21:51:00+00","2019-01-16 19:59:29.947009+00","XAC40F04","kahuro_factory",False,"","Kahuro Factory","Factory","-0.7482538","36.9988625","","",37,"0101000020E6100000B459F5B9DA7F42407B7203F4B1F1E7BF","Proximity","","Sublocation","","",False,NULL,"",NULL,NULL
8851,"2018-04-28 21:51:00+00","2019-01-16 19:59:36.629796+00","XAC40F05","kiuu_factory",False,"","Kiuu Factory","Factory","-1.2100385","36.9332747","","",37,"0101000020E610000094579D8B75774240126A8654515CF3BF","Proximity","","Ward","","",False,NULL,"",NULL,NULL
8852,"2018-04-28 21:51:00+00","2019-01-16 19:58:36.030085+00","XAC55","aguthi_fcs_ltd",False,"","Aguthi F.C.S. Ltd","Cooperative Society","-0.4919528","37.0190068","","",37,"0101000020E6100000683398D06E824240813DCB98277CDFBF","Proximity","","Ward","","",False,NULL,"",NULL,NULL
8853,"2018-04-28 21:51:53.184022+00","2018-04-28 21:51:53.184041+00","XAC55F01","kagumo_factory_aguthi_fcs_ltd",False,"","Kagumo Factory (Aguthi F.C.S. Ltd)","Factory",NULL,NULL,"check disambiguation","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8854,"2018-04-28 21:51:00+00","2019-01-16 19:59:31.893321+00","XAC55F02","mungaria_factory_aguthi_fcs_ltd",False,"","Mungaria Factory (Aguthi F.C.S. Ltd)","Factory","-0.86508","36.94221","","",37,"0101000020E61000006AFB57569A784240C98E8D40BCAEEBBF","Proximity","Disambiguation","Kenya Schools","","",False,NULL,"",NULL,NULL
8855,"2018-04-28 21:51:53.196799+00","2018-04-28 21:51:53.196817+00","XAC55F03","thageini_factory",False,"","Thageini Factory","Factory",NULL,NULL,"","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8856,"2018-04-28 21:51:00+00","2019-01-16 19:59:26.041604+00","XAC55F04","gakii_central_factory",False,"","Gakii Central Factory","Factory","-0.495","36.99147","","",37,"0101000020E6100000897B2C7DE87E4240AE47E17A14AEDFBF","Proximity","","Kenya Schools","","",False,NULL,"",NULL,NULL
8857,"2018-04-28 21:51:53.210832+00","2018-04-28 21:51:53.210852+00","XAC55F05","gititu_factory_nyeri",False,"","Gititu Factory (Nyeri)","Factory",NULL,NULL,"Nyeri","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8858,"2018-04-28 21:51:53.218317+00","2018-04-28 21:51:53.218338+00","XAC56","mutheka_fcs_ltd",False,"","Mutheka F.C.S. Ltd","Cooperative Society",NULL,NULL,"","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8859,"2018-04-28 21:51:00+00","2019-01-16 19:58:36.009144+00","XAC56F01","chorongi_factory",False,"","Chorongi Factory","Factory","-0.4608074","36.9599585","","",37,"0101000020E610000034828DEBDF7A42407C4E3052DE7DDDBF","Proximity","","Sublocation","","",False,NULL,"",NULL,NULL
8860,"2018-04-28 21:51:53.241405+00","2018-04-28 21:51:53.241446+00","XAC56F02","kaiguri_factory",False,"","Kaiguri Factory","Factory",NULL,NULL,"","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8861,"2018-04-28 21:51:53.252995+00","2018-04-28 21:51:53.253034+00","XAC56F03","kamuyu_factory",False,"","Kamuyu Factory","Factory",NULL,NULL,"","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8862,"2018-04-28 21:51:53.261698+00","2018-04-28 21:51:53.261723+00","XAC56F04","kiandu_factory_mutheka_fcs_ltd",False,"","Kiandu Factory (Mutheka F.C.S. Ltd)","Factory",NULL,NULL,"","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8863,"2018-04-28 21:51:00+00","2019-01-16 19:59:25.82417+00","XAC56F05","kigwandi_factory",False,"","Kigwandi Factory","Factory","-0.4757786","36.9665112","","",37,"0101000020E6100000DE9B95A3B67B424021BFC8152873DEBF","Proximity","","Sublocation","","",False,NULL,"",NULL,NULL
8864,"2018-04-28 21:51:00+00","2019-01-16 19:58:41.7285+00","XAC56F06","kihuyo_factory",False,"","Kihuyo Factory","Factory","-0.04811","36.90603","","",37,"0101000020E6100000F29881CAF8734240529B38B9DFA1A8BF","Proximity","","Kenya Schools","","",False,NULL,"",NULL,NULL
8865,"2018-04-28 21:51:00+00","2019-01-16 19:59:25.617509+00","XAC56F07","muthuaini_factory",False,"","Muthua-Ini Factory","Factory","-0.4517466","36.9245391","","",37,"0101000020E6100000C72F174C57764240821145926AE9DCBF","Proximity","","Sublocation","","",False,NULL,"",NULL,NULL
8866,"2018-04-28 21:51:00+00","2019-01-16 19:59:27.614837+00","XAC57","rugi_fcs_ltd",False,"","Rugi F.C.S. Ltd","Cooperative Society","-0.5954079","37.1125593","","",37,"0101000020E61000002A2ED857688E424013F648DE940DE3BF","Proximity","","Ward","","",False,NULL,"",NULL,NULL
8867,"2018-04-28 21:51:00+00","2019-01-16 19:59:26.86921+00","XAC57F01","mihuti_factory",False,"","Mihuti Factory","Factory","-0.55842","37.07572","","",37,"0101000020E610000099D36531B189424091D5AD9E93DEE1BF","Proximity","Disambiguation","Kenya Schools","","",False,NULL,"",NULL,NULL
8868,"2018-04-28 21:51:53.312641+00","2018-04-28 21:51:53.312676+00","XAC57F02","igutua_factory",False,"","Igutua Factory","Factory",NULL,NULL,"","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8869,"2018-04-28 21:51:00+00","2019-01-16 19:59:27.362256+00","XAC57F03","giathugu_factory",False,"","Giathugu Factory","Factory","-0.58117","37.08908","","",37,"0101000020E6100000255D33F9668B42407E52EDD3F198E2BF","Proximity","","Kenya Schools","","",False,NULL,"",NULL,NULL
8870,"2018-04-28 21:51:00+00","2019-01-16 19:59:27.539223+00","XAC57F04","mweru_factory_rugi_fcs_ltd",False,"","Mweru Factory (Rugi F.C.S. Ltd)","Factory","-0.59214","37.09669","","",37,"0101000020E6100000D5EC8156608C4240FBE8D495CFF2E2BF","Proximity","","Kenya Schools","","",False,NULL,"",NULL,NULL
8871,"2018-04-28 21:51:53.339896+00","2018-04-28 21:51:53.339932+00","XAC57F05","kanyiriri_factory",False,"","Kanyiriri Factory","Factory",NULL,NULL,"","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8872,"2018-04-28 21:51:53.348649+00","2018-04-28 21:51:53.348683+00","XAC57F06","gumba_factory",False,"","Gumba Factory","Factory",NULL,NULL,"","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8873,"2018-04-28 21:51:53.355475+00","2018-04-28 21:51:53.355497+00","XAC57F07","mutitu_factory_rugi_fcs_ltd",False,"","Mutitu Factory (Rugi F.C.S. Ltd)","Factory",NULL,NULL,"Rugi F.C.S. Ltd","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8874,"2018-04-28 21:51:00+00","2019-01-16 19:59:27.385415+00","XAC57F08","karundu_factory",False,"","Karundu Factory","Factory","-0.5847038","37.1100209","","",37,"0101000020E610000031B0332A158E4240021A5BBEE4B5E2BF","Proximity","","Sublocation","","",False,NULL,"",NULL,NULL
8875,"2018-04-28 21:51:53.371475+00","2018-04-28 21:51:53.371509+00","XAC58","ruthaka_fcs_ltd",False,"","Ruthaka F.C.S. Ltd","Cooperative Society",NULL,NULL,"","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8876,"2018-04-28 21:51:53.380637+00","2018-04-28 21:51:53.380674+00","XAC58F01","ruarai_factory",False,"","Ruarai Factory","Factory",NULL,NULL,"","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8877,"2018-04-28 21:51:53.389395+00","2018-04-28 21:51:53.389429+00","XAC58F02","kamuchuni_factory",False,"","Kamuchuni Factory","Factory",NULL,NULL,"","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8878,"2018-04-28 21:51:53.398614+00","2018-04-28 21:51:53.398648+00","XAC58F03","nduma_factory",False,"","Nduma Factory","Factory",NULL,NULL,"","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8879,"2018-04-28 21:51:53.409422+00","2018-04-28 21:51:53.409461+00","XAC58F04","muthuthuini_factory",False,"","Muthuthuini Factory","Factory",NULL,NULL,"","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8880,"2018-04-28 21:51:00+00","2019-01-16 19:59:27.499155+00","XAC58F05","mukui_factory_ruthaka_fcs_ltd",False,"","Mukui Factory (Ruthaka F.C.S. Ltd)","Factory","-0.5865902","37.180655","","",37,"0101000020E6100000F06DFAB31F97424061EEA4CF58C5E2BF","Proximity","Disambiguation","Sublocation","","",False,NULL,"",NULL,NULL
8881,"2018-04-28 21:51:00+00","2019-01-16 19:59:27.972073+00","XAC58F06","kibutio_factory",False,"","Kibutio Factory","Factory","-0.61489","37.08144","","",37,"0101000020E61000000A4B3CA06C8A4240E96514CB2DADE3BF","Proximity","","Kenya Schools","","",False,NULL,"",NULL,NULL
8882,"2018-04-28 21:51:53.436168+00","2018-04-28 21:51:53.436199+00","XAC58F07","karaba_factory",False,"","Karaba Factory","Factory",NULL,NULL,"","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8883,"2018-04-28 21:51:53.444711+00","2018-04-28 21:51:53.444742+00","XAC59","rumukia_fcs_ltd",False,"","Rumukia F.C.S. Ltd","Cooperative Society",NULL,NULL,"","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8884,"2018-04-28 21:51:00+00","2019-01-16 19:58:37.119539+00","XAC59F01","kagunyu_factory",False,"","Kagunyu Factory","Factory","-0.538039884","37.05601696","","",37,"0101000020E6100000559C51902B8742400228376B9F37E1BF","Verified","","WMS","","",False,NULL,"",NULL,NULL
8885,"2018-04-28 21:51:00+00","2019-01-16 19:59:26.911595+00","XAC59F02","gatura_factory",False,"","Gatura Factory","Factory","-0.5592581","37.0499418","","",37,"0101000020E610000008DA2E7E6486424037BD303E71E5E1BF","Proximity","","Sublocation","","",False,NULL,"",NULL,NULL
8886,"2018-04-28 21:51:00+00","2019-01-16 19:59:27.426041+00","XAC59F03","thunguri_factory_rumukia_fcs_ltd",False,"","Thunguri Factory (Rumukia F.C.S. Ltd)","Factory","-0.58544","36.911","","",37,"0101000020E6100000F853E3A59B744240CEA5B8AAECBBE2BF","Proximity","","Kenya Schools","","",False,NULL,"",NULL,NULL
8887,"2018-04-28 21:51:00+00","2019-01-16 19:59:31.716021+00","XAC59F04","maganjo_factory_rumukia_fcs_ltd",False,"","Maganjo Factory (Rumukia F.C.S. Ltd)","Factory","-0.86148","37.14923","","",37,"0101000020E610000082CAF8F719934240FE0E45813E91EBBF","Proximity","Disambiguation","Kenya Schools","","",False,NULL,"",NULL,NULL
8888,"2018-04-28 21:51:53.48469+00","2018-04-28 21:51:53.484718+00","XAC59F05","kiawamururu_factory",False,"","Kiawamururu Factory","Factory",NULL,NULL,"","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8889,"2018-04-28 21:51:00+00","2019-01-16 19:59:26.400943+00","XAC59F06","tambaya_factory",False,"","Tambaya Factory","Factory","-0.52425","37.01958","","",37,"0101000020E6100000EDD3F198818242402DB29DEFA7C6E0BF","Proximity","","Kenya Schools","","",False,NULL,"",NULL,NULL
8890,"2018-04-28 21:51:00+00","2019-01-16 19:59:26.578023+00","XAC59F07","gaikundo_factory",False,"","Gaikundo Factory","Factory","-0.54","37.00114","","",37,"0101000020E6100000D55B035B2580424048E17A14AE47E1BF","Proximity","","Kenya Schools","","",False,NULL,"",NULL,NULL
8891,"2018-04-28 21:51:53.51177+00","2018-04-28 21:51:53.511807+00","XAC59F08","ndiaini_factory",False,"","Ndiaini Factory","Factory",NULL,NULL,"","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8892,"2018-04-28 21:51:53.521098+00","2018-04-28 21:51:53.521135+00","XAC60","tekangu_fcs_ltd",False,"","Tekangu F.C.S. Ltd","Cooperative Society",NULL,NULL,"","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8893,"2018-04-28 21:51:53.530203+00","2018-04-28 21:51:53.530234+00","XAC60F01","tegu_factory",False,"","Tegu Factory","Factory",NULL,NULL,"","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8894,"2018-04-28 21:51:53.537598+00","2018-04-28 21:51:53.537619+00","XAC60F02","karogoto_factory",False,"","Karogoto Factory","Factory",NULL,NULL,"","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8895,"2018-04-28 21:51:00+00","2019-01-16 19:59:26.093516+00","XAC60F03","ngunguru_factory",False,"","Ngunguru Factory","Factory","-0.50094","37.09603","","",37,"0101000020E6100000AAB706B64A8C42408143A852B307E0BF","Proximity","","Kenya Schools","","",False,NULL,"",NULL,NULL
8896,"2018-04-28 21:51:53.561916+00","2018-04-28 21:51:53.561951+00","XAC60F04","wakamata",False,"","Wakamata","Factory",NULL,NULL,"","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8897,"2018-04-28 21:51:53.570651+00","2018-04-28 21:51:53.570685+00","XAC61","rutuma_fcs_ltd",False,"","Rutuma F.C.S. Ltd","Cooperative Society",NULL,NULL,"","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8898,"2018-04-28 21:51:00+00","2019-01-16 19:59:25.641129+00","XAC61F01","marua",False,"","Marua","Cooperative Society","-0.455839","37.0381796","","",37,"0101000020E6100000EBAFB211E38442402E724F57772CDDBF","Proximity","","Sublocation","","",False,NULL,"",NULL,NULL
8899,"2018-04-28 21:51:00+00","2019-01-16 19:58:36.814712+00","XAC61F02","karie_factory",False,"","Karie Factory","Factory","-0.485366311","37.06770916","","",37,"0101000020E610000079EB99B1AA88424081CF14DC3D10DFBF","Verified","","WMS","","",False,NULL,"",NULL,NULL
8900,"2018-04-28 21:51:00+00","2019-01-16 19:59:25.655889+00","XAC61F03","marua_factory",False,"","Marua Factory","Factory","-0.455839","37.0381796","","",37,"0101000020E6100000EBAFB211E38442402E724F57772CDDBF","Proximity","","Sublocation","","",False,NULL,"",NULL,NULL
8901,"2018-04-28 21:51:00+00","2019-01-16 19:59:25.692376+00","XAC61F04","ngandu_factory",False,"","Ngandu Factory","Factory","-0.4587223","37.0892388","","",37,"0101000020E610000063C44F2D6C8B4240A4891CC7B45BDDBF","Proximity","","Sublocation","","",False,NULL,"",NULL,NULL
8902,"2018-04-28 21:51:00+00","2019-01-16 19:59:25.390344+00","XAC61F05","ruthagati_factory",False,"","Ruthagati Factory","Factory","-0.43225","37.07347","","",37,"0101000020E61000005A9E077767894240448B6CE7FBA9DBBF","Proximity","","Kenya Schools","","",False,NULL,"",NULL,NULL
8903,"2018-04-28 21:51:00+00","2019-01-16 19:59:25.752798+00","XAC61F06","kianjogu_factory_1",False,"","Kianjogu Factory*","Factory","-0.467","37.0665","","XAB90FXX",37,"0101000020E61000008D976E128388424017D9CEF753E3DDBF","Proximity","Disambiguation","Kenya Schools","","",False,NULL,"",NULL,NULL
8904,"2018-04-28 21:51:53.638415+00","2018-04-28 21:51:53.638439+00","XAC61F07","ndururu_factory",False,"","Ndururu Factory","Factory",NULL,NULL,"","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8905,"2018-04-28 21:51:00+00","2019-01-16 19:58:36.842348+00","XAC61F08","githima_factory_rutuma_fcs_ltd",False,"","Githima Factory (Rutuma F.C.S. Ltd)","Factory","-0.49177513","37.10908381","","",37,"0101000020E61000008E3C5275F68D4240758315653E79DFBF","Verified","","WMS","","",False,NULL,"",NULL,NULL
8906,"2018-04-28 21:51:53.65346+00","2018-04-28 21:51:53.653493+00","XAC62","kiama_fcs_ltd",False,"","Kiama F.C.S. Ltd","Cooperative Society",NULL,NULL,"","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8907,"2018-04-28 21:51:53.661904+00","2018-04-28 21:51:53.661938+00","XAC62F01","ihwagi_factory",False,"","Ihwagi Factory","Factory",NULL,NULL,"","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8908,"2018-04-28 21:51:53.670532+00","2018-04-28 21:51:53.670562+00","XAC62F02","kiangundo_factory",False,"","Kiangundo Factory","Factory",NULL,NULL,"","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8909,"2018-04-28 21:51:00+00","2019-01-16 19:58:36.451245+00","XAC62F03","gachuiro_factory",False,"","Gachuiro Factory","Factory","-0.424804607","37.10250564","","",37,"0101000020E61000004FBAA1E71E8D4240185490A9FF2FDBBF","Verified","","WMS","","",False,NULL,"",NULL,NULL
8910,"2018-04-28 21:51:00+00","2019-01-16 19:59:25.579862+00","XAC62F04","ichuga_factory",False,"","Ichuga Factory","Factory","-0.4460016","37.1088949","","",37,"0101000020E6100000C119A144F08D4240D4AC7D4B4A8BDCBF","Proximity","","Sublocation","","",False,NULL,"",NULL,NULL
8911,"2018-04-28 21:51:00+00","2019-01-16 19:59:25.670587+00","XAC62F05","kiamaina_factory",False,"","Kiamaina Factory","Factory","-0.45733","37.30305","","",37,"0101000020E6100000C286A757CAA6424014B35E0CE544DDBF","Proximity","","Kenya Schools","","",False,NULL,"",NULL,NULL
8912,"2018-04-28 21:51:53.706587+00","2018-04-28 21:51:53.706623+00","XAC63","mathira_north_fcs_ltd",False,"","Mathira North F.C.S. Ltd","Cooperative Society",NULL,NULL,"","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8913,"2018-04-28 21:51:00+00","2019-01-16 19:59:24.790696+00","XAC63F01","ruguru_factory",False,"","Ruguru Factory","Factory","-0.2913115","37.1858572","","",37,"0101000020E6100000F2DC312BCA97424091B75CFDD8A4D2BF","Proximity","","Ward","","",False,NULL,"",NULL,NULL
8914,"2018-04-28 21:51:53.72502+00","2018-04-28 21:51:53.725055+00","XAC63F02","ruiruiru_factory",False,"","Ruiruiru Factory","Factory",NULL,NULL,"","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8915,"2018-04-28 21:51:53.733789+00","2018-04-28 21:51:53.733823+00","XAC63F03","kahiraini_factory",False,"","Kahira-Ini Factory","Factory",NULL,NULL,"","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8916,"2018-04-28 21:51:00+00","2019-01-16 19:59:25.218129+00","XAC63F04","hiriga_factory",False,"","Hiriga Factory","Factory","-0.38911","37.05322","","",37,"0101000020E61000001FBFB7E9CF864240D7FA22A12DE7D8BF","Proximity","","Kenya Schools","","",False,NULL,"",NULL,NULL
8917,"2018-04-28 21:51:00+00","2019-01-16 19:59:25.148759+00","XAC63F05","kiamariga_factory",False,"","Kiamariga Factory","Factory","-0.38128","37.07125","","",37,"0101000020E610000085EB51B81E894240BB9BA73AE466D8BF","Proximity","","Kenya Schools","","",False,NULL,"",NULL,NULL
8918,"2018-04-28 21:51:53.763511+00","2018-04-28 21:51:53.763544+00","XAC64","mugaga_fcs_ltd",False,"","Mugaga F.C.S. Ltd","Cooperative Society",NULL,NULL,"","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8919,"2018-04-28 21:51:00+00","2019-01-16 19:59:32.472687+00","XAC64F01","kagumoini_factory_mugaga_fcs_ltd",False,"","Kagumoini Factory (Mugaga F.C.S. Ltd)","Factory","-0.8970132","37.0803089","","",37,"0101000020E6100000F389E18F478A4240E091C20655B4ECBF","Proximity","","Sublocation","","",False,NULL,"",NULL,NULL
8920,"2018-04-28 21:51:00+00","2019-01-16 19:58:37.017639+00","XAC64F02","kiamabara_factory",False,"","Kiamabara Factory","Factory","-0.514866589","37.11225434","","",37,"0101000020E61000002991A7595E8E4240BDDB317FC979E0BF","Verified","","WMS","","",False,NULL,"",NULL,NULL
8921,"2018-04-28 21:51:00+00","2019-01-16 19:58:37.078232+00","XAC64F03","kieni_factory",False,"","Kieni Factory","Factory","-0.531440213","37.12095223","","",37,"0101000020E6100000381DD85C7B8F424022A8D3E78E01E1BF","Verified","","WMS","","",False,NULL,"",NULL,NULL
8922,"2018-04-28 21:51:00+00","2019-01-16 19:58:37.037531+00","XAC64F04","gathugu_factory",False,"","Gathugu Factory","Factory","-0.523504415","37.10271245","","",37,"0101000020E61000002ED27AAE258D42405392B7548CC0E0BF","Verified","","WMS","","",False,NULL,"",NULL,NULL
8923,"2018-04-28 21:51:00+00","2019-01-16 19:59:36.941436+00","XAC64F05","gatina_factory",False,"","Gatina Factory","Factory","-1.2795903","36.7547124","","",37,"0101000020E61000005EF1796A9A6042401576ACAD3379F4BF","Proximity","","Ward","","",False,NULL,"",NULL,NULL
8924,"2018-04-28 21:51:53.814182+00","2018-04-28 21:51:53.81422+00","XACF03?","mutwewathi",False,"","Mutwewathi","Cooperative Society",NULL,NULL,"","",37,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8925,"2018-04-28 21:51:00+00","2019-01-16 19:58:37.106275+00","XACF05?","kagunyu",False,"","Kagunyu","Cooperative Society","-0.538039884","37.05601696","","",37,"0101000020E6100000559C51902B8742400228376B9F37E1BF","Verified","","WMS","","",False,NULL,"",NULL,NULL
8926,"2018-04-28 21:51:00+00","2019-01-16 19:59:24.970817+00","XAD01","inoi_fcs_ltd",False,"","Inoi F.C.S. Ltd","Cooperative Society","-0.3366065","37.3056201","","",16,"0101000020E61000000840378F1EA74240DBBE47FDF58AD5BF","Proximity","","Ward","","",False,NULL,"",NULL,NULL
8927,"2018-04-28 21:51:00+00","2019-01-16 19:58:36.999998+00","XAD01F01","rutui_factory",False,"","Rutui Factory","Factory","-0.5136888","37.2962448","","",16,"0101000020E610000016CE7F59EBA542409A498A7E2370E0BF","Verified","","WMS","","",False,NULL,"",NULL,NULL
8928,"2018-04-28 21:51:53.850499+00","2018-04-28 21:51:53.850538+00","XAD01F02","kuguyu_factory",False,"","Kuguyu Factory","Factory",NULL,NULL,"","",16,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
